gvkey,conm,datadate,fyear,revt,rect,ppegt,epspi,ni,at,oancf,sic,rdq
160770,MIRATI THERAPEUTICS INC,15705,2002.000000,5.790000,5.005000,6.157000,-0.410000,-6.701000,40.501999,-3.970000,2836,0
160770,MIRATI THERAPEUTICS INC,16070,2003.000000,9.136000,4.883000,7.010000,-0.330000,-5.475000,42.403000,1.941000,2836,21jun2004
160770,MIRATI THERAPEUTICS INC,16436,2004.000000,8.470000,1.731000,7.770000,-0.580000,-10.996000,49.501999,-7.291000,2836,09mar2005
160770,MIRATI THERAPEUTICS INC,16801,2005.000000,6.688000,1.734000,9.398000,-0.700000,-15.290000,34.983002,-13.057000,2836,09mar2006
160770,MIRATI THERAPEUTICS INC,17166,2006.000000,16.025999,4.340000,9.986000,-0.260000,-7.512000,76.663002,13.404000,2836,08mar2007
160770,MIRATI THERAPEUTICS INC,17531,2007.000000,15.501000,5.542000,10.566000,-0.620000,-22.021999,72.313004,-22.275999,2836,07mar2008
160770,MIRATI THERAPEUTICS INC,17897,2008.000000,29.495001,6.538000,9.456000,-0.240000,-8.979000,50.277000,-22.245001,2836,30mar2009
160770,MIRATI THERAPEUTICS INC,18262,2009.000000,3.020000,1.786000,9.262000,-0.630000,-23.590000,22.000999,-21.420000,2836,26mar2010
160770,MIRATI THERAPEUTICS INC,18627,2010.000000,2.389000,1.350000,8.660000,-0.360000,-14.691000,10.911000,-15.715000,2836,30mar2011
160770,MIRATI THERAPEUTICS INC,18992,2011.000000,3.092000,1.297000,3.266000,-0.040000,-9.727000,31.608999,-11.502000,2836,15mar2012
160770,MIRATI THERAPEUTICS INC,19358,2012.000000,0.002000,1.095000,3.343000,-0.060000,-20.254000,39.598000,-16.896999,2836,13mar2013
160770,MIRATI THERAPEUTICS INC,19723,2013.000000,0.000000,1.173000,3.503000,-4.780000,-52.859001,64.537003,-29.455000,2836,17mar2014
160809,CYCLACEL PHARMACEUTICALS,17166,2006.000000,0.387000,2.484000,11.104000,-2.400000,-29.257999,63.276001,-20.172001,2836,15mar2007
160809,CYCLACEL PHARMACEUTICALS,17531,2007.000000,0.129000,2.467000,13.111000,-1.210000,-24.052999,75.912003,-23.139999,2836,11mar2008
160809,CYCLACEL PHARMACEUTICALS,17897,2008.000000,0.877000,1.530000,9.751000,-1.980000,-40.386002,30.957001,-29.903000,2836,31mar2009
160809,CYCLACEL PHARMACEUTICALS,18262,2009.000000,0.911000,1.096000,9.813000,-0.880000,-19.570000,14.466000,-15.193000,2836,23mar2010
160809,CYCLACEL PHARMACEUTICALS,18627,2010.000000,0.686000,0.660000,8.392000,-0.520000,-16.021000,31.459000,-16.044001,2836,23mar2011
160809,CYCLACEL PHARMACEUTICALS,18992,2011.000000,0.699000,0.641000,8.368000,-0.320000,-15.243000,25.997999,-13.977000,2836,29mar2012
160809,CYCLACEL PHARMACEUTICALS,19358,2012.000000,0.069000,1.033000,7.711000,-1.680000,-13.186000,19.354000,-12.043000,2836,27mar2013
160809,CYCLACEL PHARMACEUTICALS,19723,2013.000000,1.084000,2.310000,7.928000,-1.280000,-10.153000,35.520000,-18.198999,2836,25mar2014
160809,CYCLACEL PHARMACEUTICALS,20088,2014.000000,1.734000,3.460000,8.097000,-0.890000,-19.386999,29.386999,-18.702000,2836,24mar2015
160809,CYCLACEL PHARMACEUTICALS,20453,2015.000000,1.944000,3.026000,7.783000,-0.450000,-14.342000,24.764000,-14.460000,2836,24mar2016
160809,CYCLACEL PHARMACEUTICALS,20819,2016.000000,0.843000,2.057000,6.387000,-3.500000,-11.791000,19.662001,-10.079000,2836,28mar2017
160809,CYCLACEL PHARMACEUTICALS,21184,2017.000000,0.000000,1.488000,6.925000,-1.950000,-7.470000,26.003000,-7.480000,2836,28mar2018
161840,COVALON TECHNOLOGIES LTD,17439,2007.000000,1.536000,0.320000,0.945000,-0.050000,-3.076000,20.243999,-0.146000,2836,28jan2008
161840,COVALON TECHNOLOGIES LTD,17805,2008.000000,1.847000,0.240000,1.369000,-0.050000,-3.741000,17.292000,-2.764000,2836,26jan2009
161840,COVALON TECHNOLOGIES LTD,18170,2009.000000,2.093000,0.761000,1.737000,-0.070000,-4.875000,12.867000,-4.668000,2836,28jan2010
161840,COVALON TECHNOLOGIES LTD,18535,2010.000000,3.231000,0.423000,1.760000,-0.050000,-3.935000,10.320000,-0.058000,2836,28jan2011
161840,COVALON TECHNOLOGIES LTD,18900,2011.000000,2.588000,0.462000,1.809000,-0.050000,-3.562000,9.321999,-3.324000,2836,27jan2012
161840,COVALON TECHNOLOGIES LTD,19266,2012.000000,3.794000,0.712000,1.784000,-0.050000,-3.991000,5.964000,-3.274000,2836,28jan2013
161840,COVALON TECHNOLOGIES LTD,19631,2013.000000,4.134000,1.184000,1.869000,-0.110000,-0.993000,5.670000,-1.486000,2836,27jan2014
161840,COVALON TECHNOLOGIES LTD,19996,2014.000000,9.061000,0.645000,1.881000,0.260000,2.402000,7.961000,3.103000,2836,27jan2015
161840,COVALON TECHNOLOGIES LTD,20361,2015.000000,7.589000,2.125000,1.489000,-0.100000,-0.942000,7.631000,-2.268000,2836,27jan2016
161840,COVALON TECHNOLOGIES LTD,20727,2016.000000,6.711000,0.615000,1.556000,-0.260000,-3.095000,6.489000,-1.026000,2836,30jan2017
161840,COVALON TECHNOLOGIES LTD,21092,2017.000000,27.309999,2.749000,1.781000,0.090000,1.812000,11.967000,0.015000,2836,18dec2017
162497,ZALICUS INC,17166,2006.000000,13.273000,1.289000,17.747000,-1.260000,-34.287998,138.335010,-25.719999,2836,06mar2007
162497,ZALICUS INC,17531,2007.000000,14.938000,1.143000,24.313000,-1.780000,-53.342999,132.243000,-43.250000,2836,06mar2008
162497,ZALICUS INC,17897,2008.000000,14.126000,0.856000,24.090000,-1.870000,-65.133003,66.497002,-55.608002,2836,04mar2009
162497,ZALICUS INC,18262,2009.000000,17.273001,6.627000,14.772000,0.410000,15.388000,88.152000,-24.993999,2836,25mar2010
162497,ZALICUS INC,18627,2010.000000,46.741001,1.605000,15.582000,-0.420000,-35.044998,82.668999,18.677999,2836,09mar2011
162497,ZALICUS INC,18992,2011.000000,8.184000,1.886000,15.099000,-0.430000,-42.042999,79.883003,-33.375999,2836,07mar2012
162497,ZALICUS INC,19358,2012.000000,12.550000,3.045000,13.728000,-0.380000,-44.327000,61.375000,-38.488998,2836,06mar2013
162497,ZALICUS INC,19723,2013.000000,14.731000,2.511000,13.739000,-1.680000,-38.617001,32.105999,-29.735001,2836,13mar2014
162598,CHEMOKINE THERAPEUTICS CORP,17166,2006.000000,0.000000,0.070000,0.665000,-0.220000,-8.748000,7.987000,-8.149000,2836,16apr2007
162598,CHEMOKINE THERAPEUTICS CORP,17531,2007.000000,0.000000,0.027000,0.832000,-0.150000,-6.228000,1.227000,-5.114000,2836,07apr2008
162735,TRILLIUM THERAPEUTICS INC,19358,2012.000000,0.000000,0.161000,0.014000,-0.010000,-1.062000,1.568000,-1.322000,2836,30apr2013
162735,TRILLIUM THERAPEUTICS INC,19723,2013.000000,0.000000,0.427000,0.139000,-0.110000,-4.289000,35.087002,-2.483000,2836,28mar2014
162735,TRILLIUM THERAPEUTICS INC,20088,2014.000000,0.000000,0.344000,0.312000,-3.060000,-12.882000,28.186001,-7.448000,2836,24mar2015
162735,TRILLIUM THERAPEUTICS INC,20453,2015.000000,0.000000,0.975000,1.091000,-2.220000,-14.734000,90.039001,-18.298000,2836,09mar2016
162735,TRILLIUM THERAPEUTICS INC,20819,2016.000000,0.000000,0.526000,4.049000,-4.060000,-31.733000,66.623001,-22.851000,2836,10mar2017
162735,TRILLIUM THERAPEUTICS INC,21184,2017.000000,0.000000,0.669000,4.520000,-4.610000,-45.088001,94.403000,-27.038000,2836,09mar2018
162809,XENOPORT INC,16070,2003.000000,6.231000,0.739000,10.927000,-1.340000,-25.330999,39.636002,-16.266001,2836,0
162809,XENOPORT INC,16436,2004.000000,9.955000,1.354000,12.410000,-1.660000,-31.242001,71.693001,-27.188000,2836,02jun2005
162809,XENOPORT INC,16801,2005.000000,4.753000,0.055000,13.233000,-3.690000,-42.909000,101.908000,-14.859000,2836,01feb2006
162809,XENOPORT INC,17166,2006.000000,10.606000,2.796000,8.212000,-2.910000,-64.313004,128.664990,-49.851002,2836,14feb2007
162809,XENOPORT INC,17531,2007.000000,113.822000,1.392000,13.462000,1.140000,28.193001,172.877000,36.374001,2836,14feb2008
162809,XENOPORT INC,17897,2008.000000,41.995998,0.100000,20.851999,-2.480000,-62.540001,169.097000,-45.242001,2836,12feb2009
162809,XENOPORT INC,19723,2013.000000,7.951000,0.939000,22.594000,-1.810000,-85.883003,78.541000,-77.903000,2836,20feb2014
162809,XENOPORT INC,20088,2014.000000,46.868000,2.895000,22.673000,-0.810000,-49.333000,123.061000,-32.695999,2836,19feb2015
162809,XENOPORT INC,20453,2015.000000,41.160000,6.439000,21.820999,-1.300000,-82.313004,163.993000,-74.303001,2836,25feb2016
162892,MEDICINOVA INC,19723,2013.000000,6.003000,6.009000,0.513000,-0.190000,-4.029000,29.546000,-10.646000,2836,27mar2014
162956,ACCENTIA BIOPHARMACEUTICALS,16344,2004.000000,25.936001,3.179000,3.559000,-1.620000,-23.226000,28.132999,-18.538000,2836,11feb2005
162956,ACCENTIA BIOPHARMACEUTICALS,16709,2005.000000,25.195000,5.083000,3.782000,-9.770001,-44.736000,36.681000,-32.992001,2836,29dec2005
162956,ACCENTIA BIOPHARMACEUTICALS,17074,2006.000000,25.058001,3.977000,3.866000,-1.560000,-43.395000,57.136002,-28.601000,2836,29dec2006
162956,ACCENTIA BIOPHARMACEUTICALS,17439,2007.000000,18.283001,5.444000,4.646000,-2.210000,-76.011002,33.047001,-37.498001,2836,28dec2007
162956,ACCENTIA BIOPHARMACEUTICALS,17805,2008.000000,15.925000,4.342000,3.129000,-1.380000,-60.792000,16.312000,-24.700001,2836,16aug2010
162956,ACCENTIA BIOPHARMACEUTICALS,18170,2009.000000,10.556000,3.029000,2.631000,-0.140000,-5.263000,9.836000,-1.932000,2836,16aug2010
162956,ACCENTIA BIOPHARMACEUTICALS,18535,2010.000000,10.455000,1.439000,2.070000,-0.860000,-47.799000,5.010000,-0.420000,2836,14dec2010
162956,ACCENTIA BIOPHARMACEUTICALS,18900,2011.000000,3.957000,1.345000,3.024000,-0.170000,-11.553000,5.914000,-6.116000,2836,19dec2011
162956,ACCENTIA BIOPHARMACEUTICALS,19266,2012.000000,4.054000,0.283000,3.104000,-0.050000,-4.322000,2.584000,-6.310000,2836,26dec2012
163087,SOLEXA INC,16070,2003.000000,0.007000,0.042000,2.570000,-0.170000,-5.649000,10.401000,-4.903000,2836,24jan2005
163087,SOLEXA INC,16436,2004.000000,7.093000,0.625000,28.041000,-0.450000,-15.548000,14.311000,-11.580000,2836,31mar2005
163087,SOLEXA INC,16801,2005.000000,4.150000,0.539000,9.788000,-1.480000,-29.160000,73.016998,-22.466000,2836,28mar2006
163888,COLEY PHARMACEUTICAL GROUP,16070,2003.000000,6.548000,1.603000,9.334000,-1.700000,-30.510000,44.824001,-22.424999,2836,0
163888,COLEY PHARMACEUTICAL GROUP,16436,2004.000000,14.344000,1.264000,9.607000,-1.890000,-33.980999,36.090000,-27.718000,2836,10aug2005
163888,COLEY PHARMACEUTICAL GROUP,16801,2005.000000,15.884000,2.100000,11.892000,-3.680000,-38.063999,161.224000,11.128000,2836,23feb2006
163888,COLEY PHARMACEUTICAL GROUP,17166,2006.000000,20.201000,0.448000,12.238000,-1.130000,-29.775000,122.275000,-35.678001,2836,15feb2007
163922,AVALON PHARMA INC,16070,2003.000000,0.100000,0.771000,19.929001,-2.030000,-17.076000,46.055000,-14.885000,2836,0
163922,AVALON PHARMA INC,16436,2004.000000,1.900000,0.419000,20.030001,-1.630000,-13.659000,29.292000,-9.832000,2836,29sep2005
163922,AVALON PHARMA INC,16801,2005.000000,1.544000,0.995000,20.273001,-2.320000,-19.292000,41.282001,-13.373000,2836,07mar2006
163922,AVALON PHARMA INC,17166,2006.000000,2.724000,0.899000,20.624001,-1.740000,-17.101999,31.391001,-11.932000,2836,21mar2007
163922,AVALON PHARMA INC,17531,2007.000000,0.809000,0.390000,21.049999,-1.420000,-21.673000,37.305000,-19.006001,2836,19mar2008
163922,AVALON PHARMA INC,17897,2008.000000,0.311000,0.024000,21.197001,-1.240000,-21.827000,12.144000,-18.436001,2836,31mar2009
163931,REXAHN PHARMACEUTICALS INC,18627,2010.000000,0.075000,0.174000,0.650000,-0.180000,-14.022000,16.216000,-6.987000,2836,16mar2011
163931,REXAHN PHARMACEUTICALS INC,18992,2011.000000,0.000000,0.019000,0.665000,-0.120000,-11.345000,13.690000,-15.530000,2836,16mar2012
163985,COTINGA PHARMACEUTICALS INC,18382,2009.000000,0.000000,0.030000,0.222000,-0.080000,-3.560000,4.835000,-2.366000,2836,15jul2010
163985,COTINGA PHARMACEUTICALS INC,18747,2010.000000,0.000000,0.132000,0.222000,-0.040000,-2.055000,4.701000,-1.598000,2836,13jul2011
163985,COTINGA PHARMACEUTICALS INC,19113,2011.000000,0.000000,0.152000,0.132000,-0.040000,-2.591000,4.149000,-1.973000,2836,12jul2012
163985,COTINGA PHARMACEUTICALS INC,19478,2012.000000,0.031000,0.176000,0.136000,-0.030000,-2.626000,2.257000,-1.978000,2836,27aug2013
163985,COTINGA PHARMACEUTICALS INC,19843,2013.000000,0.000000,0.150000,0.141000,-0.030000,-2.996000,2.528000,-1.816000,2836,24jul2014
163985,COTINGA PHARMACEUTICALS INC,20208,2014.000000,0.000000,0.170000,0.156000,-0.040000,-3.813000,3.493000,-3.033000,2836,28aug2015
163985,COTINGA PHARMACEUTICALS INC,20574,2015.000000,0.000000,0.154000,0.187000,-0.040000,-4.924000,6.863000,-3.586000,2836,03aug2016
163985,COTINGA PHARMACEUTICALS INC,20939,2016.000000,0.000000,0.186000,0.206000,-0.040000,-6.209000,4.027000,-4.478000,2836,28aug2017
163991,GENTIUM SPA  -ADR,16070,2003.000000,10.550000,3.189000,13.839000,0.300000,1.520000,11.354000,3.093000,2836,0
163991,GENTIUM SPA  -ADR,16436,2004.000000,5.004000,2.948000,21.865999,-1.910000,-9.515000,21.538000,-5.576000,2836,31may2005
163991,GENTIUM SPA  -ADR,16801,2005.000000,4.312000,3.019000,20.672001,-2.110000,-14.588000,30.923000,-10.638000,2836,13apr2006
163991,GENTIUM SPA  -ADR,17166,2006.000000,5.706000,6.045000,25.000000,-1.760000,-18.961000,46.708000,-16.030001,2836,30apr2007
163991,GENTIUM SPA  -ADR,17531,2007.000000,11.111000,12.748000,30.068001,-3.680000,-51.998001,75.875999,-14.850000,2836,31mar2008
163991,GENTIUM SPA  -ADR,17897,2008.000000,10.353000,3.348000,29.256001,-1.850000,-27.704000,37.444000,-17.782000,2836,31mar2009
163991,GENTIUM SPA  -ADR,18262,2009.000000,14.573000,6.990000,30.472000,-0.430000,-6.485000,26.037001,-7.390000,2836,31mar2010
163991,GENTIUM SPA  -ADR,18627,2010.000000,32.577000,5.827000,28.445000,0.360000,5.410000,32.740002,10.930000,2836,28mar2011
163991,GENTIUM SPA  -ADR,18992,2011.000000,30.983000,7.168000,29.389999,0.230000,3.516000,35.562000,3.115000,2836,27mar2012
163991,GENTIUM SPA  -ADR,19358,2012.000000,38.291000,7.786000,30.370001,0.070000,1.021000,37.762001,4.512000,2836,28mar2013
163991,GENTIUM SPA  -ADR,19723,2013.000000,59.134998,14.397000,33.931000,2.220000,33.897999,90.211998,15.860000,2836,01apr2014
164024,WELICHEM BIOTECH INC,19509,2012.000000,0.000000,0.026000,0.128000,0.350000,26.381001,24.198000,23.530001,2836,25sep2013
164266,MEDIVATION INC,17897,2008.000000,12.578000,3.522000,1.026000,-2.120000,-62.459999,229.272000,162.172000,2836,16mar2009
164266,MEDIVATION INC,18262,2009.000000,69.253998,6.490000,1.657000,-1.710000,-54.752998,296.690000,-7.585000,2836,15mar2010
164266,MEDIVATION INC,18627,2010.000000,62.507999,21.188000,1.854000,-0.990000,-34.036999,239.603000,-75.064003,2836,16mar2011
164266,MEDIVATION INC,18992,2011.000000,60.389000,12.545000,2.141000,-1.110000,-38.841000,175.117000,-75.960999,2836,29feb2012
164266,MEDIVATION INC,19358,2012.000000,181.696000,35.458000,15.396000,-0.560000,-41.257000,371.866000,-102.720000,2836,28feb2013
164266,MEDIVATION INC,19723,2013.000000,272.941990,107.210000,22.398001,-0.570000,-42.612999,392.649990,-68.209000,2836,27feb2014
164266,MEDIVATION INC,20088,2014.000000,710.487000,184.737000,50.855999,3.590000,276.452000,911.619020,240.599000,2836,25feb2015
164266,MEDIVATION INC,20453,2015.000000,943.258000,391.558010,74.430000,1.530000,244.725010,1431.590900,219.939000,2836,25feb2016
164384,WORLDWIDE BIOTECH & PHARMA,18262,2009.000000,0.060000,0.058000,6.486000,-0.020000,-1.218000,5.910000,-0.242000,2836,31mar2010
164384,WORLDWIDE BIOTECH & PHARMA,18627,2010.000000,0.013000,0.105000,6.705000,-0.020000,-1.141000,4.992000,-0.541000,2836,01apr2011
164510,PHARMATHENE INC,17531,2007.000000,14.644000,5.246000,7.872000,-1.880000,-13.587000,66.611000,-13.637000,2836,31mar2008
164510,PHARMATHENE INC,17897,2008.000000,32.910999,10.282000,6.999000,-1.590000,-36.415001,56.390999,-13.199000,2836,30mar2009
164510,PHARMATHENE INC,18262,2009.000000,27.549999,17.433001,8.849000,-1.170000,-32.279999,34.064999,-28.146000,2836,23mar2010
164510,PHARMATHENE INC,18627,2010.000000,20.993999,9.684000,2.330000,-1.080000,-34.848999,27.198999,-14.865000,2836,28mar2011
164510,PHARMATHENE INC,18992,2011.000000,24.266001,7.896000,2.402000,-0.080000,-3.798000,22.804001,-7.809000,2836,08mar2012
164510,PHARMATHENE INC,19358,2012.000000,25.176001,6.547000,2.389000,-0.100000,-4.920000,22.740999,-2.323000,2836,13mar2013
164510,PHARMATHENE INC,19723,2013.000000,17.913000,3.627000,2.440000,-0.230000,-11.718000,17.139000,-7.168000,2836,11mar2014
164510,PHARMATHENE INC,20088,2014.000000,10.190000,0.408000,2.515000,-0.170000,-9.955000,21.978001,-8.474000,2836,09mar2015
164510,PHARMATHENE INC,20453,2015.000000,10.641000,1.475000,2.091000,-0.050000,-3.441000,19.862000,-3.216000,2836,11mar2016
164510,PHARMATHENE INC,20819,2016.000000,5.230000,0.999000,2.113000,2.970000,193.854000,224.739000,201.508000,2836,14mar2017
164511,ADVAXIS INC,18566,2010.000000,0.508000,0.244000,0.000000,-0.070000,-10.812000,2.875000,-6.424000,2836,31jan2011
164511,ADVAXIS INC,18931,2011.000000,0.000000,0.478000,0.196000,-0.040000,-8.116000,5.641000,-8.943000,2836,26jan2012
164511,ADVAXIS INC,20027,2014.000000,1.000000,1.731000,0.334000,-0.970000,-16.525000,23.378000,-17.021000,2836,06jan2015
164511,ADVAXIS INC,20392,2015.000000,0.000000,1.754000,1.230000,-1.680000,-47.030998,119.606000,-24.136000,2836,08jan2016
164511,ADVAXIS INC,20758,2016.000000,3.995000,2.630000,4.816000,-2.080000,-73.556000,169.044010,-9.071000,2836,09jan2017
164511,ADVAXIS INC,21123,2017.000000,12.031000,4.453000,8.318000,-2.310000,-93.434998,93.641998,-76.924004,2836,20dec2017
165215,ZIOPHARM ONCOLOGY INC,18992,2011.000000,0.667000,0.079000,2.466000,-0.970000,-63.778000,108.108000,-38.834999,2836,29feb2012
165215,ZIOPHARM ONCOLOGY INC,19358,2012.000000,0.800000,0.058000,3.918000,-1.220000,-96.132004,83.403999,-78.832001,2836,18mar2013
165215,ZIOPHARM ONCOLOGY INC,19723,2013.000000,0.800000,0.145000,2.954000,-0.660000,-57.106998,71.753998,-59.508999,2836,03mar2014
165215,ZIOPHARM ONCOLOGY INC,20088,2014.000000,1.373000,0.145000,3.146000,-0.310000,-31.781000,45.237000,-36.650002,2836,26feb2015
165215,ZIOPHARM ONCOLOGY INC,20453,2015.000000,4.332000,0.446000,3.553000,-0.960000,-120.088000,153.724000,-0.010000,2836,24feb2016
165215,ZIOPHARM ONCOLOGY INC,20819,2016.000000,6.861000,0.021000,4.105000,-1.320000,-165.297000,106.348000,-58.325001,2836,16feb2017
165215,ZIOPHARM ONCOLOGY INC,21184,2017.000000,6.389000,0.019000,4.842000,-0.530000,-54.323002,105.606000,-54.668999,2836,01mar2018
165266,PROMIS NEUROSCIENCES INC,17256,2006.000000,0.000000,0.513000,0.264000,-0.130000,-4.234000,14.734000,-3.396000,2836,11jun2007
165266,PROMIS NEUROSCIENCES INC,17622,2007.000000,0.000000,0.598000,0.757000,-0.170000,-7.190000,9.990000,-5.562000,2836,16jun2008
165266,PROMIS NEUROSCIENCES INC,17987,2008.000000,0.000000,0.264000,0.839000,-0.120000,-5.148000,5.517000,-4.131000,2836,10jun2009
165266,PROMIS NEUROSCIENCES INC,18352,2009.000000,0.045000,0.557000,0.847000,-0.100000,-4.857000,5.409000,-4.034000,2836,11jun2010
165266,PROMIS NEUROSCIENCES INC,18717,2010.000000,1.151000,0.236000,0.868000,-0.070000,-3.330000,3.009000,-2.246000,2836,29jun2011
165266,PROMIS NEUROSCIENCES INC,19083,2011.000000,0.091000,0.151000,0.873000,-0.050000,-2.544000,1.294000,-2.330000,2836,22jun2012
165266,PROMIS NEUROSCIENCES INC,19448,2012.000000,0.050000,0.116000,0.487000,-0.040000,-2.231000,0.322000,-2.005000,2836,28jun2013
165266,PROMIS NEUROSCIENCES INC,19813,2013.000000,0.148000,0.353000,0.487000,-0.040000,-2.253000,0.661000,-1.799000,2836,13jun2014
165266,PROMIS NEUROSCIENCES INC,20088,2014.000000,0.258000,0.129000,0.489000,-0.030000,-2.141000,0.295000,-1.369000,2836,31mar2015
165266,PROMIS NEUROSCIENCES INC,20453,2015.000000,0.020000,0.075000,0.099000,-0.020000,-2.121000,1.151000,-1.573000,2836,23mar2016
165266,PROMIS NEUROSCIENCES INC,20819,2016.000000,0.003000,0.046000,0.099000,-0.020000,-3.455000,0.968000,-2.544000,2836,15mar2017
165266,PROMIS NEUROSCIENCES INC,21184,2017.000000,0.010000,0.046000,0.099000,-0.030000,-6.020000,2.171000,-5.699000,2836,14mar2018
165650,SGX PHARMACEUTICALS INC,16070,2003.000000,18.077999,2.081000,24.277000,-8.040000,-18.761000,35.943001,-6.312000,2836,0
165650,SGX PHARMACEUTICALS INC,16436,2004.000000,27.297001,0.919000,25.452000,-8.030000,-18.752001,28.332001,-10.984000,2836,01feb2006
165650,SGX PHARMACEUTICALS INC,16801,2005.000000,21.636000,0.863000,26.351000,-4.020000,-29.391001,33.250999,-11.842000,2836,31mar2006
165650,SGX PHARMACEUTICALS INC,17166,2006.000000,27.780001,3.532000,27.834000,-2.030000,-28.052000,48.464001,-5.891000,2836,06mar2007
165650,SGX PHARMACEUTICALS INC,17531,2007.000000,34.738998,2.706000,28.042000,-1.010000,-16.007000,51.056000,-14.252000,2836,12mar2008
165745,LPATH INC,17166,2006.000000,0.512000,0.119000,0.430000,-0.230000,-5.605000,2.354000,-4.460000,2836,16apr2007
165745,LPATH INC,17531,2007.000000,0.372000,0.010000,0.695000,-0.390000,-15.092000,8.652000,-10.919000,2836,20mar2008
165745,LPATH INC,17897,2008.000000,2.861000,0.656000,0.639000,-0.240000,-11.460000,9.422000,-6.192000,2836,25mar2009
165745,LPATH INC,18262,2009.000000,11.909000,0.341000,0.743000,0.070000,3.983000,7.870000,-1.055000,2836,29mar2010
165745,LPATH INC,18627,2010.000000,7.836000,15.389000,0.745000,-0.080000,-4.602000,23.839001,-3.586000,2836,23mar2011
165745,LPATH INC,18992,2011.000000,9.387000,1.334000,0.658000,-0.050000,-3.114000,17.943001,8.062000,2836,16mar2012
165745,LPATH INC,19358,2012.000000,6.689000,0.234000,0.693000,-0.260000,-2.752000,27.184000,-8.313000,2836,15mar2013
165745,LPATH INC,19723,2013.000000,7.987000,1.310000,0.707000,-0.490000,-6.565000,15.670000,-13.149000,2836,18mar2014
165745,LPATH INC,20088,2014.000000,5.080000,0.728000,0.769000,-1.000000,-16.555000,20.958000,-15.186000,2836,24mar2015
165745,LPATH INC,20453,2015.000000,1.600000,0.007000,0.787000,-0.390000,-10.010000,11.612000,-11.869000,2836,22mar2016
165779,NUCRYST PHARMACEUTICALS CORP,16070,2003.000000,11.404000,2.648000,5.912000,-0.240000,-2.301000,10.042000,-2.228000,2836,0
165779,NUCRYST PHARMACEUTICALS CORP,16436,2004.000000,24.681999,4.187000,8.977000,0.140000,1.348000,15.597000,4.765000,2836,21dec2005
165779,NUCRYST PHARMACEUTICALS CORP,16801,2005.000000,23.636000,6.401000,13.094000,-0.270000,-2.641000,59.459999,-2.111000,2836,15feb2006
165779,NUCRYST PHARMACEUTICALS CORP,17166,2006.000000,24.368999,7.041000,16.183001,-0.580000,-10.499000,45.891998,-12.587000,2836,14feb2007
165779,NUCRYST PHARMACEUTICALS CORP,17531,2007.000000,30.091999,14.924000,17.783001,-0.220000,-4.021000,51.299000,-2.690000,2836,14feb2008
165779,NUCRYST PHARMACEUTICALS CORP,17897,2008.000000,20.907000,5.062000,14.035000,-0.160000,-2.971000,41.799999,9.797000,2836,17feb2009
165843,IOMAI CORP,16070,2003.000000,1.601000,0.204000,3.048000,-1.240000,-14.702000,41.511002,-13.499000,2836,0
165843,IOMAI CORP,16436,2004.000000,2.345000,0.073000,8.123000,-1.270000,-15.080000,28.941999,-13.502000,2836,20dec2005
165843,IOMAI CORP,16801,2005.000000,2.371000,0.012000,9.601000,-1.520000,-18.030001,11.861000,-14.303000,2836,24mar2006
165843,IOMAI CORP,17166,2006.000000,1.475000,0.062000,13.117000,-2.000000,-31.785000,23.084999,-28.865999,2836,23mar2007
165843,IOMAI CORP,17531,2007.000000,10.667000,4.011000,14.662000,-1.160000,-28.274000,27.355000,-27.554001,2836,06mar2008
165857,ALTUS PHARMACEUTICALS INC,16070,2003.000000,3.881000,0.109000,6.174000,-1.390000,-15.194000,29.117001,-8.543000,2836,0
165857,ALTUS PHARMACEUTICALS INC,17531,2007.000000,28.487000,3.454000,12.652000,-2.230000,-63.231998,154.110000,-39.172001,2836,11mar2008
165934,TAXUS CARDIUM PHARMACEUTICLS,17166,2006.000000,0.756000,0.276000,1.051000,-0.590000,-18.593000,14.117000,-14.940000,2836,15mar2007
165934,TAXUS CARDIUM PHARMACEUTICLS,17531,2007.000000,1.587000,0.566000,2.279000,-0.640000,-25.322001,16.926001,-21.356001,2836,14mar2008
165934,TAXUS CARDIUM PHARMACEUTICLS,17897,2008.000000,2.417000,0.296000,2.960000,-0.550000,-24.598000,10.297000,-17.114000,2836,26mar2009
165934,TAXUS CARDIUM PHARMACEUTICLS,18262,2009.000000,0.445000,0.115000,1.293000,-0.240000,-11.680000,5.476000,-11.614000,2836,16mar2010
165934,TAXUS CARDIUM PHARMACEUTICLS,19358,2012.000000,0.785000,0.329000,1.420000,-0.070000,-8.323000,7.809000,-9.213000,2836,05apr2013
166200,MOLECULAR INSIGHT PHARMACTLS,16436,2004.000000,0.569000,0.086000,1.158000,-0.340000,-8.315000,1.573000,-6.167000,2836,0
166200,MOLECULAR INSIGHT PHARMACTLS,16801,2005.000000,1.232000,0.331000,1.040000,-0.740000,-18.301001,19.653999,-14.209000,2836,02feb2007
166200,MOLECULAR INSIGHT PHARMACTLS,17166,2006.000000,0.325000,0.128000,1.741000,-1.110000,-27.266001,12.934000,-22.094999,2836,02apr2007
166200,MOLECULAR INSIGHT PHARMACTLS,17531,2007.000000,0.731000,0.324000,6.192000,-2.410000,-59.825001,176.702000,-44.866001,2836,31mar2008
166200,MOLECULAR INSIGHT PHARMACTLS,17897,2008.000000,0.475000,0.462000,7.812000,-3.250000,-81.253998,119.177000,-56.375000,2836,13mar2009
